cohort,image,nucleus_count,mean_area_px,median_area_px,std_area_px,mean_eccentricity,mean_solidity,density_per_megapixel
NSCLC_AD,Image1.png,244,85.15573770491804,74.0,47.62326895297368,0.7669982089058526,0.9304072321122734,875.980541743704
NSCLC_AD,Image10.png,129,197.04651162790697,194.0,63.04752243134131,0.5941869658679293,0.9550073882557016,463.12086018417136
NSCLC_AD,Image2.png,813,88.1230012300123,88.0,33.10978606738562,0.6637830192232176,0.9358222064507689,2918.738444416522
NSCLC_AD,Image3.png,340,172.99117647058824,125.0,122.21084689427497,0.7385680618152003,0.9374517116677011,1220.6286237412269
NSCLC_AD,Image4.png,242,122.08264462809917,103.0,89.01370372508484,0.748527173160383,0.9190518849233955,868.8003733687556
NSCLC_AD,Image5.png,875,102.43314285714285,92.0,59.11912273519958,0.679306674874373,0.9279379611236361,3141.323664039922
NSCLC_AD,Image6.png,490,88.90204081632653,82.0,48.97303085308392,0.6479231135538502,0.9372786620685537,1759.1412518623563
NSCLC_AD,Image7.png,102,134.80392156862746,121.5,66.16290638038606,0.6832607085925044,0.9382134291561952,366.18858712236806
NSCLC_AD,Image8.png,1173,68.59761295822678,69.0,28.524679691554518,0.663315591283101,0.9299668914617947,4211.168751907232
NSCLC_AD,Image9.png,164,206.359756097561,207.0,90.7689298401758,0.6748773871402767,0.949808345580498,588.7738067457682
NSCLC_SCC,Image1.png,655,94.4320610687023,93.0,37.4391053001492,0.6335792165375043,0.9413302905379005,2351.5051427955987
NSCLC_SCC,Image10.png,462,99.47619047619048,98.0,41.2045693179006,0.735934914331674,0.9291706685523186,1658.6188946130787
NSCLC_SCC,Image2.png,321,164.94704049844236,136.0,108.4265848309119,0.6522338230342023,0.9501978295228429,1152.4170241792172
NSCLC_SCC,Image3.png,606,75.15511551155116,68.0,36.99302893793855,0.74140185323598,0.9303627132396349,2175.591017609363
NSCLC_SCC,Image4.png,358,104.82402234636872,106.0,35.96094690433615,0.6612126298586587,0.9418516225140967,1285.2501391157623
NSCLC_SCC,Image5.png,742,71.411051212938,75.0,23.152594394513073,0.6234619786609447,0.9401037249919564,2663.8424671058538
NSCLC_SCC,Image6.png,332,80.56024096385542,77.0,33.934460005215215,0.5944023480375904,0.9432422101717758,1191.9079502414331
NSCLC_SCC,Image7.png,512,59.3359375,59.0,24.640787243838087,0.6374055437961115,0.9409322894747058,1838.1231039867885
NSCLC_SCC,Image8.png,171,82.70760233918129,78.0,34.735372209828355,0.7590899725070755,0.9337569883038555,613.9043960580876
NSCLC_SCC,Image9.png,1127,56.7941437444543,59.0,18.25551274686724,0.6049774752461138,0.9434146840193189,4046.0248792834195
